dataset_id,taxon_name,observation_id,trait_name,value,unit,entity_type,value_type,basis_of_value,replicates,basis_of_record,life_stage,population_id,individual_id,temporal_id,source_id,location_id,entity_context_id,plot_id,treatment_id,collection_date,measurement_remarks,method_id,original_name,fire intensity,replicate observations,sapwood sampling method,fire_intensity,fire_severity,fire_season,aligned_name,source
NSWFRD_2014,Allocasuarina luehmannii,0208,fire_response,fire_killed,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Allocasuarina luehmannii,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Allocasuarina nana,0209,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Allocasuarina nana,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Allocasuarina nana,0209,reproductive_maturity,1,years,species,maximum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Allocasuarina nana,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Allocasuarina torulosa,0213,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Allocasuarina torulosa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Allocasuarina torulosa,0213,reproductive_maturity,7,years,species,maximum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Allocasuarina torulosa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Allocasuarina verticillata,0214,fire_response,fire_killed resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Allocasuarina verticillata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Alyxia ruscifolia,0227,fire_response,partial_resprouting,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Alyxia ruscifolia,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Alyxia ruscifolia,0227,reproductive_maturity,5,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Alyxia ruscifolia,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Alyxia ruscifolia,0227,reproductive_maturity,7,years,species,maximum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Alyxia ruscifolia,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Amyema miquelii,0238,fire_response,partial_resprouting,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Amyema miquelii,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Angophora floribunda,0248,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Angophora floribunda,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Angophora floribunda,0248,reproductive_maturity,5,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Angophora floribunda,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Backhousia myrtifolia,0348,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Backhousia myrtifolia,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Banksia marginata,0381,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia marginata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Banksia marginata,0381,reproductive_maturity,2,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia marginata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Banksia marginata,0381,reproductive_maturity,1,years,species,maximum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia marginata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Banksia marginata,0381,reproductive_maturity_secondary_after_fire,7--feb,years,species,bin,measurement,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia marginata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Banksia marginata,0382,fire_response,fire_killed,NA,species,mode,expert_score,NA,field,adult,NA,NA,02,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia marginata,NA,2,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Banksia marginata,0382,reproductive_maturity,5,years,species,minimum,expert_score,NA,field,adult,NA,NA,02,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia marginata,NA,2,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Banksia marginata,0382,reproductive_maturity,9,years,species,maximum,expert_score,NA,field,adult,NA,NA,02,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia marginata,NA,2,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Banksia serrata,0391,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia serrata,NA,1,NA,NA,NA,NA,Banksia serrata,APC list (accepted)
NSWFRD_2014,Banksia serrata,0391,post_fire_recruitment,post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia serrata,NA,1,NA,NA,NA,NA,Banksia serrata,APC list (accepted)
NSWFRD_2014,Banksia serrata,0391,post_fire_recruitment,post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia serrata,NA,1,NA,NA,NA,NA,Banksia serrata,APC list (accepted)
NSWFRD_2014,Banksia serrata,0391,reproductive_maturity,2,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia serrata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Banksia serrata,0391,reproductive_maturity,1,years,species,maximum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia serrata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Banksia serrata,0391,reproductive_maturity_secondary_after_fire,3--feb,years,species,bin,measurement,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Banksia serrata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Callistemon pallidus,0568,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Callistemon pallidus,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Casuarina cristata,0658,fire_response,fire_killed,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Casuarina cristata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Casuarina glauca,0660,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Casuarina glauca,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Casuarina glauca,0660,reproductive_maturity,8,years,species,maximum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Casuarina glauca,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Ceratopetalum apetalum,0685,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Ceratopetalum apetalum,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Ceratopetalum gummiferum,0686,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Ceratopetalum gummiferum,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Ceratopetalum gummiferum,0686,reproductive_maturity,1,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Ceratopetalum gummiferum,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Ceratopetalum gummiferum,0686,reproductive_maturity_secondary_after_fire,(138) 1; 2--3,years,species,bin,measurement,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Ceratopetalum gummiferum,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Chamaecytisus palmensis,0689,fire_response,fire_killed,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Chamaecytisus palmensis,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Corymbia gummifera,0792,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Corymbia gummifera,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Corymbia gummifera,0792,post_fire_recruitment,post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Corymbia gummifera,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Corymbia gummifera,0792,reproductive_maturity,3,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Corymbia gummifera,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Corymbia gummifera,0792,reproductive_maturity_secondary_after_fire,3,years,species,bin,measurement,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Corymbia gummifera,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Corymbia maculata,0794,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Corymbia maculata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Corymbia maculata,0794,post_fire_recruitment,no_post_fire_recruitment post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Corymbia maculata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Corymbia tessellaris,0795,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Corymbia tessellaris,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Dodonaea viscosa,1019,fire_response,partial_resprouting,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Dodonaea viscosa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Dodonaea viscosa,1019,post_fire_recruitment,post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Dodonaea viscosa,NA,1,NA,NA,NA,NA,Dodonaea viscosa,APC list (accepted)
NSWFRD_2014,Dodonaea viscosa,1019,reproductive_maturity,3,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Dodonaea viscosa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eremophila freelingii,1102,fire_response,partial_resprouting,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eremophila freelingii,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eremophila latrobei,1107,fire_response,fire_killed resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eremophila latrobei,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eremophila latrobei,1107,post_fire_recruitment,no_post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eremophila latrobei,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eremophila longifolia,1108,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eremophila longifolia,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eremophila longifolia,1108,post_fire_recruitment,no_post_fire_recruitment post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eremophila longifolia,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eremophila sturtii,1111,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eremophila sturtii,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eremophila sturtii,1111,post_fire_recruitment,no_post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eremophila sturtii,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus acmenoides,1124,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus acmenoides,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus agglomerata,1125,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus agglomerata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus baxteri,1133,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus baxteri,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus baxteri,1133,post_fire_recruitment,no_post_fire_recruitment post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus baxteri,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus baxteri,1133,reproductive_maturity,2,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus baxteri,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus baxteri,1133,reproductive_maturity_secondary_after_fire,2,years,species,bin,measurement,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus baxteri,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus blakelyi,1139,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus blakelyi,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus bosistoana,1141,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus bosistoana,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus botryoides,1142,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus botryoides,NA,1,NA,NA,NA,NA,Eucalyptus botryoides,APC list (accepted)
NSWFRD_2014,Eucalyptus botryoides,1142,reproductive_maturity,5,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus botryoides,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus bridgesiana,1143,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus bridgesiana,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus burgessiana,1145,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus burgessiana,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus caliginosa,1147,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus caliginosa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus calycogona,1148,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus calycogona,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus calycogona,1148,post_fire_recruitment,no_post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus calycogona,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus camaldulensis,1149,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus camaldulensis,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus camaldulensis,1149,post_fire_recruitment,post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus camaldulensis,NA,1,NA,NA,NA,NA,Eucalyptus camaldulensis,APC list (accepted)
NSWFRD_2014,Eucalyptus camfieldii,1151,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus camfieldii,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus capitellata,1154,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus capitellata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus cinerea,1155,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus cinerea,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus incrassata,1160,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus costata subsp. murrayana,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus incrassata,1160,reproductive_maturity,5,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus costata subsp. murrayana,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus incrassata,1160,reproductive_maturity_secondary_after_fire,5,years,species,bin,measurement,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus costata subsp. murrayana,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus crebra,1161,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus crebra,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus cunninghamii,1163,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus cunninghamii,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus cypellocarpa,1165,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus cypellocarpa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus cypellocarpa,1165,reproductive_maturity,5,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus cypellocarpa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus cypellocarpa,1165,reproductive_maturity,1,years,species,maximum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus cypellocarpa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus cypellocarpa,1165,reproductive_maturity_secondary_after_fire,>3<10,years,species,bin,measurement,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus cypellocarpa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus dealbata,1167,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus dealbata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus deanei,1168,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus deanei,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus deanei,1168,reproductive_maturity,1,years,species,maximum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus deanei,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus dives,1170,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus dives,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus dives,1170,reproductive_maturity,2,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus dives,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus dives,1170,reproductive_maturity_secondary_after_fire,2,years,species,bin,measurement,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus dives,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus dumosa,1171,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus dumosa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus dumosa,1171,post_fire_recruitment,post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus dumosa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus dumosa,1171,reproductive_maturity,5,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus dumosa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus dumosa,1171,reproductive_maturity_secondary_after_fire,5,years,species,bin,measurement,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus dumosa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus dunnii,1172,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus dunnii,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus dunnii,1172,reproductive_maturity,2,years,species,maximum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus dunnii,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus elata,1173,fire_response,partial_resprouting,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus elata,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus eugenioides,1175,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus eugenioides,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus eugenioides,1175,post_fire_recruitment,post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus eugenioides,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus paniculata,1177,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus fergusonii subsp. dorsiventralis,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus paniculata,1177,reproductive_maturity,1,years,species,maximum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus fergusonii subsp. dorsiventralis,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus paniculata,1178,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus fergusonii subsp. fergusonii,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus fibrosa,1179,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus fibrosa,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus globoidea,1183,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus globoidea,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus globoidea,1183,post_fire_recruitment,no_post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus globoidea,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus goniocalyx,1184,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus goniocalyx,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus goniocalyx,1184,post_fire_recruitment,post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus goniocalyx,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus gracilis,1185,fire_response,resprouts,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus gracilis,NA,1,NA,low,NA,NA,Eucalyptus gracilis,APC list (accepted)
NSWFRD_2014,Eucalyptus gracilis,1185,post_fire_recruitment,no_post_fire_recruitment,NA,species,mode,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus gracilis,NA,1,NA,NA,NA,NA,NA,NA
NSWFRD_2014,Eucalyptus gracilis,1185,reproductive_maturity,5,years,species,minimum,expert_score,NA,field,adult,NA,NA,01,NA,NA,NA,NA,NA,2002/2014,NA,NA,Eucalyptus gracilis,NA,1,NA,NA,NA,NA,NA,NA
